player_full_name,player_team,opposition_team,round,season,home_game,last_3_avg,last_3_min,last_3_max,last_3_variance,last_5_avg,last_5_min,last_5_max,last_5_variance,last_7_avg,last_7_min,last_7_max,last_7_variance,last_10_avg,last_10_min,last_10_max,last_10_variance,dvp_5,percentage_over_avg_5,dvp_10,percentage_over_avg_10,dvp_15,percentage_over_avg_15
Christian Petracca,Melbourne,Hawthorn,Round 23,2023,1,107.33333333333333,96,118,121.33333333333333,107.8,96,118,82.2,108.57142857142857,96,118,70.61904761904762,110.6,96,125,85.82222222222222,11.26,85.71,11.94,76.47,9.23,67.86
Christian Salem,Melbourne,Hawthorn,Round 23,2023,1,75,53,88,367,72.6,52,88,338.8,80,52,99,385.6666666666667,81,52,100,306,7.02,57.14,3.71,58.82,1.32,55.32
Clayton Oliver,Melbourne,Hawthorn,Round 23,2023,1,120,108,126,108,117.8,104,126,118.2,114.28571428571429,103,126,116.9047619047619,118.9,103,149,213.43333333333334,11.26,85.71,11.94,76.47,9.23,67.86
Cody Weightman,Western Bulldogs,West Coast Eagles,Round 23,2023,1,38,14,52,436,43.2,14,64,353.2,53.57142857142857,14,99,675.952380952381,61.6,14,108,746.7111111111111,16.91,81.82,10.68,65.52,10.91,66.67
Connor Budarick,Gold Coast Suns,Carlton,Round 23,2023,1,72.33333333333333,66,84,102.33333333333333,60.6,41,84,311.3,69.28571428571429,41,101,460.9047619047619,66,41,101,375.77777777777777,5.76,53.33,-1.48,41.38,2.13,47.83
Connor Idun,GWS Giants,Essendon,Round 23,2023,1,52.333333333333336,30,64,374.3333333333333,64,30,94,520.5,65.14285714285714,30,94,416.14285714285717,63.2,30,94,382.84444444444443,1.54,55.56,-0.79,39.53,-0.69,53.12
Connor Macdonald,Hawthorn,Melbourne,Round 23,2023,0,80,73,90,79,73.8,41,90,387.7,76.57142857142857,41,90,282.95238095238096,72.6,39,91,381.6,-10.15,29.41,-3.9,40.62,0.06,57.45
Connor Rozee,Port Adelaide,Fremantle,Round 23,2023,0,109,106,112,9,109.2,106,112,5.7,113.42857142857143,103,145,202.95238095238096,112.7,103,145,153.34444444444443,0.82,36.36,-3.12,44.44,-3.59,35.48
Connor West,West Coast Eagles,Western Bulldogs,Round 23,2023,0,46.333333333333336,32,56,160.33333333333334,49.2,32,60,116.7,47.57142857142857,32,60,86.28571428571429,50,32,75,153.11111111111111,8.14,64.29,7.5,60.71,5.28,61.22
Conor McKenna,Brisbane Lions,Collingwood,Round 23,2023,0,51.666666666666664,42,57,70.33333333333333,61.6,42,87,275.3,65.57142857142857,42,88,281.6190476190476,64,42,88,226.44444444444446,6.38,64.29,0.92,57.69,3.19,52.38
Conor Nash,Hawthorn,Melbourne,Round 23,2023,0,88,53,125,1299,85.6,53,125,822.3,81.42857142857143,52,125,719.2857142857143,82.1,52,125,543.4333333333333,7.83,76.92,0.92,63.33,-0.55,52.27
Cooper Sharman,St Kilda,Geelong Cats,Round 23,2023,1,46,36,54,84,54.8,36,76,219.2,52.142857142857146,36,76,167.47619047619048,51.9,27,89,354.9888888888889,5.25,54.55,-1.15,42.11,-0.68,46.88
Corey Durdin,Carlton,Gold Coast Suns,Round 23,2023,0,44.333333333333336,37,52,56.333333333333336,45,37,52,31,45,37,52,37,49.3,37,61,73.56666666666666,5.26,71.43,2.81,51.61,4.31,55
Curtis Taylor,North Melbourne,Richmond,Round 23,2023,0,55,26,82,787,58,26,82,581.5,56.285714285714285,26,82,401.57142857142856,60.1,26,82,326.9888888888889,5.31,64.29,1.12,48.48,1.79,51.85
Dan Butler,St Kilda,Geelong Cats,Round 23,2023,1,67,51,86,313,56.8,27,86,456.7,55.857142857142854,27,86,311.14285714285717,59.3,27,86,250.67777777777778,4.66,56.25,4.83,61.11,2.62,59.02
Dan Houston,Port Adelaide,Fremantle,Round 23,2023,0,93,46,129,1813,108.2,46,156,1652.2,105.57142857142857,46,156,1329.952380952381,99,46,156,1132,-0.89,46.15,-2.2,37.93,-3.31,43.59
Dane Rampe,Sydney Swans,Adelaide Crows,Round 23,2023,0,47.333333333333336,35,65,246.33333333333334,54.6,35,74,258.3,54.285714285714285,35,74,179.23809523809524,57.1,35,74,152.76666666666668,-12.35,15.38,-1.34,36,-3.53,35.14
Daniel Howe,Hawthorn,Melbourne,Round 23,2023,0,65,57,73,64,62.2,28,88,496.7,64.14285714285714,28,88,369.14285714285717,69.6,28,90,333.15555555555557,7.83,76.92,0.92,63.33,-0.55,52.27
Daniel Lloyd,GWS Giants,Essendon,Round 23,2023,1,47.666666666666664,47,48,0.3333333333333333,56,47,69,130.5,52.142857142857146,33,69,160.47619047619048,57.9,33,74,197.65555555555557,1.54,55.56,-0.79,39.53,-0.69,53.12
Daniel McKenzie,St Kilda,Geelong Cats,Round 23,2023,1,72.33333333333333,48,85,444.3333333333333,70.4,48,85,235.3,71,48,86,218.66666666666666,69.8,48,86,165.73333333333332,-3.7,23.53,-7.69,30,-1.95,45.1
Daniel McStay,Brisbane Lions,Collingwood,Round 23,2023,0,67.66666666666667,58,79,112.33333333333333,63.6,53,79,97.3,64.42857142857143,53,79,103.61904761904762,58.7,41,79,164.01111111111112,13.36,81.82,12.16,77.78,7.05,69.23
Daniel Rich,Brisbane Lions,Collingwood,Round 23,2023,0,77,52,91,471,75,47,97,555.5,73.14285714285714,47,97,520.4761904761905,74.7,47,108,509.34444444444443,6.38,64.29,0.92,57.69,3.19,52.38
Daniel Rioli,Richmond,North Melbourne,Round 23,2023,1,64,51,78,183,74.4,51,97,318.8,74.42857142857143,51,97,249.28571428571428,74.7,51,97,172.01111111111112,-5.36,40,-3.16,36.36,-1.68,33.33
Darcy Byrne-Jones,Port Adelaide,Fremantle,Round 23,2023,0,57.333333333333336,27,86,872.3333333333334,57.2,27,86,580.7,59.857142857142854,27,86,426.4761904761905,61.9,27,97,455.2111111111111,-0.89,46.15,-2.2,37.93,-3.31,43.59
Darcy Cameron,Collingwood,Brisbane Lions,Round 23,2023,1,84.33333333333333,75,98,146.33333333333334,85.8,75,99,137.7,84.71428571428571,58,106,287.23809523809524,87.7,58,109,264.9,18.55,60,1.95,18.18,4.43,30.77
Darcy Fogarty,Adelaide Crows,Sydney Swans,Round 23,2023,1,83.33333333333333,43,121,1526.3333333333333,69.4,43,121,1142.3,66.85714285714286,38,121,949.1428571428571,66.9,38,121,649.4333333333333,-0.65,41.67,-3.89,38.1,0.3,43.33
Darcy Fort,Brisbane Lions,Collingwood,Round 23,2023,0,65,43,79,372,64.6,43,79,298.8,68.85714285714286,43,87,270.8095238095238,64.9,35,87,324.3222222222222,-3.88,40,-7.3,40,-5.84,30.77
Darcy Gardiner,Brisbane Lions,Collingwood,Round 23,2023,0,51,38,74,399,50.8,38,74,265.7,51.857142857142854,38,74,250.47619047619048,53.4,38,74,177.82222222222222,-1.83,37.5,1.05,52.94,0.84,46.15
Darcy Macpherson,Gold Coast Suns,Carlton,Round 23,2023,1,66,65,67,1,65,54,73,47.5,68.71428571428571,54,82,77.23809523809524,69.6,42,97,224.7111111111111,1.73,60,0.97,57.14,2.3,63.64
Darcy Moore,Collingwood,Brisbane Lions,Round 23,2023,1,60.666666666666664,51,76,180.33333333333334,68.8,51,85,222.2,68.28571428571429,51,85,175.9047619047619,64.2,49,85,165.95555555555555,2.33,54.55,0.02,55.56,0.08,57.69
Darcy Parish,Essendon,GWS Giants,Round 23,2023,0,106,93,113,127,103.8,93,113,100.7,110,93,126,179.33333333333334,109.1,83,126,218.54444444444445,1.97,58.33,-1.14,45.83,0.63,48.48
Darcy Tucker,Fremantle,Port Adelaide,Round 23,2023,1,56.333333333333336,54,58,4.333333333333333,64.2,54,87,178.7,66.57142857142857,54,88,215.61904761904762,67.8,54,90,217.95555555555555,-7.63,28.57,-1.57,41.86,-0.99,42.65
Darcy Tucker,North Melbourne,Richmond,Round 23,2023,0,56.333333333333336,54,58,4.333333333333333,64.2,54,87,178.7,66.57142857142857,54,88,215.61904761904762,67.8,54,90,217.95555555555555,0.44,46.67,-1.55,40.62,0.66,48.28
Darcy Wilmot,Brisbane Lions,Collingwood,Round 23,2023,0,62.666666666666664,54,75,120.33333333333333,66.2,53,90,254.7,70.57142857142857,53,90,235.61904761904762,69.8,53,90,169.51111111111112,6.38,64.29,0.92,57.69,3.19,52.38
David Astbury,Richmond,North Melbourne,Round 23,2023,1,79,71,94,169,67.6,37,94,419.3,59.57142857142857,21,94,581.6190476190476,57.1,21,94,425.8777777777778,-0.94,55.56,-6.54,22.22,-4.68,39.29
David Mackay,Adelaide Crows,Sydney Swans,Round 23,2023,1,74.33333333333333,62,81,114.33333333333333,69.2,60,81,107.7,67.85714285714286,60,81,83.80952380952381,61.4,36,81,182.26666666666668,1.91,41.18,-4.98,27.03,-6.04,27.45
David Mundy,Fremantle,Port Adelaide,Round 23,2023,1,75.66666666666667,67,88,120.33333333333333,75,65,88,101.5,79,65,100,154.66666666666666,76.6,63,100,128.7111111111111,-6.28,40,-5.09,43.48,-7.23,22.58
David Swallow,Gold Coast Suns,Carlton,Round 23,2023,1,77.33333333333333,46,102,817.3333333333334,70,46,102,522,63.857142857142854,46,102,460.14285714285717,63.1,40,102,384.1,1.73,60,0.97,57.14,2.3,63.64
Dayne Zorko,Brisbane Lions,Collingwood,Round 23,2023,0,92,83,109,217,83.2,65,109,266.2,78.42857142857143,55,109,287.95238095238096,79.9,55,109,342.1,-7.01,29.41,-5.27,41.38,-0.9,50.98
Denver Grainger-Barras,Hawthorn,Melbourne,Round 23,2023,0,28.333333333333332,8,48,400.3333333333333,30.4,8,48,253.3,31.714285714285715,8,48,190.23809523809524,29.3,8,48,159.7888888888889,0.28,46.67,2.54,50,2.47,56.67
Deven Robertson,Brisbane Lions,Collingwood,Round 23,2023,0,54,46,61,57,50.6,33,61,128.3,50.142857142857146,31,67,194.14285714285714,55.8,31,96,380.6222222222222,-2.2,43.75,2.6,54.55,2.29,55.56
Devon Smith,Essendon,GWS Giants,Round 23,2023,0,38.333333333333336,24,54,226.33333333333334,41.4,18,74,522.8,49,18,74,517,57.3,18,111,724.2333333333333,-2.6,50,-2.37,39.29,-2.29,46.3
Dion Prestia,Richmond,North Melbourne,Round 23,2023,1,74,67,83,67,81,67,111,315.5,82.85714285714286,67,111,222.47619047619048,82.3,67,111,155.12222222222223,-3.01,36.36,3.13,58.33,3.16,62.86
Dom Sheed,West Coast Eagles,Western Bulldogs,Round 23,2023,0,95.66666666666667,77,115,361.3333333333333,93.8,75,115,315.2,84,52,115,509,92.9,52,139,955.8777777777777,8.14,64.29,7.5,60.71,5.28,61.22
Dougal Howard,St Kilda,Geelong Cats,Round 23,2023,1,47.666666666666664,31,77,649.3333333333334,57.2,31,91,685.2,54.714285714285715,31,91,475.57142857142856,53.5,31,91,394.72222222222223,-0.13,50,3.4,55,3.98,56.67
Dustin Martin,Richmond,North Melbourne,Round 23,2023,1,92.33333333333333,90,97,16.333333333333332,92.4,90,97,9.3,94.71428571428571,87,114,82.57142857142857,88.6,60,114,262.26666666666665,-5,28.57,3.77,59.26,4.55,62.5
Dylan Grimes,Richmond,North Melbourne,Round 23,2023,1,27,18,34,67,28.6,18,34,38.3,27.714285714285715,18,34,28.571428571428573,32.2,18,60,123.28888888888889,-0.94,55.56,-6.54,22.22,-4.68,39.29
Dylan Moore,Hawthorn,Melbourne,Round 23,2023,0,96,78,107,247,87.8,75,107,249.7,84.14285714285714,66,107,232.47619047619048,83.9,66,107,241.65555555555557,-11.22,20,-10.13,22.73,-10.85,23.33
Dylan Shiel,Essendon,GWS Giants,Round 23,2023,0,69,61,82,129,73.8,61,97,235.7,82.42857142857143,61,110,386.2857142857143,84,61,110,325.3333333333333,-2.6,50,-2.37,39.29,-2.29,46.3
Dylan Stephens,Sydney Swans,Adelaide Crows,Round 23,2023,0,55.333333333333336,39,77,382.3333333333333,48.6,29,77,321.3,51.285714285714285,29,77,238.23809523809524,55.9,29,104,451.8777777777778,-3.52,38.1,0.31,50,-2.5,45.28
Dylan Williams,Port Adelaide,Fremantle,Round 23,2023,0,55.666666666666664,27,79,697.3333333333334,57,27,79,352.5,62.285714285714285,27,79,316.57142857142856,63.5,27,79,242.05555555555554,-0.89,46.15,-2.2,37.93,-3.31,43.59
Dyson Heppell,Essendon,GWS Giants,Round 23,2023,0,90.33333333333333,71,103,289.3333333333333,90,71,103,148,92.71428571428571,71,114,190.23809523809524,90.2,71,114,146.4,-2.6,50,-2.37,39.29,-2.29,46.3
Ed Curnow,Carlton,Gold Coast Suns,Round 23,2023,0,57,42,68,181,59.6,42,72,139.3,61,42,72,100.66666666666667,62.3,24,107,454.23333333333335,2.48,56.25,3.91,58.62,-0.1,44.44
Ed Langdon,Melbourne,Hawthorn,Round 23,2023,1,83.33333333333333,55,108,712.3333333333334,78.8,52,108,594.7,80.42857142857143,52,108,410.95238095238096,77.5,43,108,423.8333333333333,7.02,57.14,3.71,58.82,1.32,55.32
Ed Richards,Western Bulldogs,West Coast Eagles,Round 23,2023,1,75.66666666666667,73,79,9.333333333333334,83.8,73,108,200.7,75.71428571428571,54,108,325.23809523809524,79,54,108,320.8888888888889,2.96,57.14,-4.94,40,-2.72,42.86
Eddie Betts,Carlton,Gold Coast Suns,Round 23,2023,0,30.333333333333332,22,41,94.33333333333333,33,6,68,541,38.285714285714285,6,70,556.2380952380952,40.1,6,70,405.2111111111111,5.26,71.43,2.81,51.61,4.31,55
Eddie Ford,North Melbourne,Richmond,Round 23,2023,0,46.666666666666664,45,50,8.333333333333334,52.2,45,67,82.7,53.42857142857143,44,69,111.61904761904762,50.4,23,69,207.6,5.7,62.5,3.87,56,1.81,42.86
Elijah Hollands,Gold Coast Suns,Carlton,Round 23,2023,1,63.333333333333336,55,73,82.33333333333333,55.4,42,73,160.3,55.142857142857146,42,73,131.14285714285714,63.9,42,118,475.2111111111111,1.73,60,0.97,57.14,2.3,63.64
Elliot Yeo,West Coast Eagles,Western Bulldogs,Round 23,2023,0,77.66666666666667,62,98,340.3333333333333,84.4,62,98,255.3,78.57142857142857,44,98,402.6190476190476,76.2,44,98,369.5111111111111,3.97,41.67,2.15,36.84,1.49,51.85
Elliott Himmelberg,Adelaide Crows,Sydney Swans,Round 23,2023,1,46,35,62,201,44.2,35,62,107.7,47,35,64,128,47.4,26,81,271.6,-0.65,41.67,-3.89,38.1,0.3,43.33
Eric Hipwood,Brisbane Lions,Collingwood,Round 23,2023,0,64.66666666666667,57,76,100.33333333333333,58.6,49,76,119.3,61.57142857142857,49,76,105.28571428571429,66.3,49,78,128.45555555555555,13.36,81.82,12.16,77.78,7.05,69.23
Errol Gulden,Sydney Swans,Adelaide Crows,Round 23,2023,0,120.66666666666667,88,142,825.3333333333334,115.4,88,142,635.8,118.71428571428571,88,142,456.23809523809524,116.7,83,145,530.9,-3.52,38.1,0.31,50,-2.5,45.28
Esava Ratugolea,Geelong Cats,St Kilda,Round 23,2023,0,41,31,50,91,34.6,18,50,146.8,40.42857142857143,18,62,213.28571428571428,41.3,18,62,228.01111111111112,2.19,53.85,2.04,51.11,2.04,53.23
Ethan Hughes,Fremantle,Port Adelaide,Round 23,2023,1,50.333333333333336,27,69,457.3333333333333,50,27,69,230,50.57142857142857,27,69,157.28571428571428,55,27,79,188.22222222222223,-7.63,28.57,-1.57,41.86,-0.99,42.65
Finn Callaghan,GWS Giants,Essendon,Round 23,2023,1,70.33333333333333,67,74,12.333333333333334,80.2,67,108,273.2,79.57142857142857,67,108,199.61904761904762,78.9,66,108,169.87777777777777,-4.99,38.46,-1.17,38.46,1.61,52.38
Finn Maginness,Hawthorn,Melbourne,Round 23,2023,0,41.666666666666664,32,52,100.33333333333333,45.4,32,62,136.8,48.57142857142857,32,62,122.61904761904762,46.9,32,62,98.54444444444445,0.28,46.67,2.54,50,2.47,56.67
Flynn Perez,North Melbourne,Richmond,Round 23,2023,0,68.33333333333333,59,73,65.33333333333333,69.2,59,74,40.2,64.14285714285714,50,74,102.14285714285714,61.5,45,74,113.38888888888889,-5.65,43.75,-5.67,37.93,-1.78,46.67
Gary Rohan,Geelong Cats,St Kilda,Round 23,2023,0,49,35,70,343,47,35,70,203.5,57.42857142857143,35,102,566.952380952381,56,31,102,474,2.19,53.85,2.04,51.11,2.04,53.23
George Hewett,Carlton,Gold Coast Suns,Round 23,2023,0,94,66,111,597,89.4,66,111,374.3,87,66,111,293.3333333333333,88.7,66,124,380.9,2.48,56.25,3.91,58.62,-0.1,44.44
George Hewett,Sydney Swans,Adelaide Crows,Round 23,2023,0,94,66,111,597,89.4,66,111,374.3,87,66,111,293.3333333333333,88.7,66,124,380.9,-3.52,38.1,0.31,50,-2.5,45.28
Grant Birchall,Brisbane Lions,Collingwood,Round 23,2023,0,64.66666666666667,58,72,49.333333333333336,66.8,58,72,35.2,68.28571428571429,58,74,31.238095238095237,71.7,58,86,62.233333333333334,6.38,64.29,0.92,57.69,3.19,52.38
Greg Clark,West Coast Eagles,Western Bulldogs,Round 23,2023,0,38,23,53,225,44.4,23,56,191.3,48.285714285714285,23,73,246.57142857142858,52.2,23,73,221.06666666666666,-3.62,43.75,0.1,60,-1.88,52.54
Griffin Logue,Fremantle,Port Adelaide,Round 23,2023,1,65.33333333333333,49,78,220.33333333333334,60.6,47,78,173.3,56.57142857142857,32,78,232.95238095238096,55.7,32,78,177.34444444444443,-12.45,14.29,-9.3,26.32,-4.99,35.48
Griffin Logue,North Melbourne,Richmond,Round 23,2023,0,65.33333333333333,49,78,220.33333333333334,60.6,47,78,173.3,56.57142857142857,32,78,232.95238095238096,55.7,32,78,177.34444444444443,-1.84,37.5,-4.55,27.78,-1.32,39.29
Gryan Miers,Geelong Cats,St Kilda,Round 23,2023,0,71,44,117,1603,77,44,117,1031,87.28571428571429,44,128,1070.904761904762,80.6,44,128,1000.7111111111111,2.19,53.85,2.04,51.11,2.04,53.23
Harris Andrews,Brisbane Lions,Collingwood,Round 23,2023,0,66.66666666666667,53,75,142.33333333333334,66.4,53,76,121.3,71.28571428571429,53,99,230.57142857142858,71.4,27,110,543.1555555555556,-1.83,37.5,1.05,52.94,0.84,46.15
Harrison Jones,Essendon,GWS Giants,Round 23,2023,0,40.333333333333336,35,46,30.333333333333332,42.8,35,56,71.7,40.285714285714285,18,56,151.57142857142858,42,18,56,110.22222222222223,-4.41,35.29,-1.69,46.51,0.52,49.18
Harrison Petty,Melbourne,Hawthorn,Round 23,2023,1,53.666666666666664,11,117,3129.3333333333335,58.4,11,117,1612.8,52.42857142857143,11,117,1259.2857142857142,53.3,11,117,873.5666666666667,4.74,50,8.52,72.22,5.35,61.29
Harry Cunningham,Sydney Swans,Adelaide Crows,Round 23,2023,0,62.333333333333336,51,83,321.3333333333333,69.4,51,95,366.8,66.57142857142857,48,95,311.95238095238096,62.4,32,95,332.26666666666665,3.58,53.85,-1.04,39.47,-2.89,35.94
Harry Edwards,West Coast Eagles,Western Bulldogs,Round 23,2023,0,40,26,53,183,41.6,26,53,128.3,43.285714285714285,26,62,163.9047619047619,45,26,62,130.44444444444446,8.45,72.73,10.78,70,6.97,64.52
Harry Himmelberg,GWS Giants,Essendon,Round 23,2023,1,74,62,87,157,82.2,62,112,357.7,82.85714285714286,62,112,269.8095238095238,83.6,62,112,187.15555555555557,3.14,63.64,-4.78,34.78,-2.96,38.89
Harry McKay,Carlton,Gold Coast Suns,Round 23,2023,0,103.33333333333333,74,118,645.3333333333334,90.4,56,118,748.8,79,41,118,908.3333333333334,75.4,41,118,755.8222222222222,1.46,40,1.57,50,-0.97,41.18
Harry Morrison,Hawthorn,Melbourne,Round 23,2023,0,90,89,91,1,85.4,55,102,316.3,84.57142857142857,55,102,219.61904761904762,81.6,55,102,248.7111111111111,7.83,76.92,0.92,63.33,-0.55,52.27
Harry Perryman,GWS Giants,Essendon,Round 23,2023,1,64.66666666666667,57,79,154.33333333333334,70.2,57,83,144.7,71.85714285714286,57,87,144.8095238095238,70,55,87,162,7.73,50,3.54,63.16,1.97,62.96
Harry Schoenberg,Adelaide Crows,Sydney Swans,Round 23,2023,1,68,56,82,172,66.6,45,84,279.8,66.42857142857143,45,84,191.95238095238096,66,45,84,144.66666666666666,1.91,41.18,-4.98,27.03,-6.04,27.45
Harry Sheezel,North Melbourne,Richmond,Round 23,2023,0,87,53,110,903,97.8,53,116,672.2,92.42857142857143,52,116,775.2857142857143,90.1,52,116,604.1,-5.65,43.75,-5.67,37.93,-1.78,46.67
Hayden Crozier,Western Bulldogs,West Coast Eagles,Round 23,2023,1,56.333333333333336,33,102,1564.3333333333333,67,33,102,1140,58.285714285714285,33,102,985.5714285714286,63.3,33,111,965.1222222222223,-4.19,37.5,0.9,50,-0.56,48.89
Hayden McLean,Sydney Swans,Adelaide Crows,Round 23,2023,0,83,73,95,124,77.8,65,95,125.2,71.71428571428571,45,95,235.57142857142858,71.2,45,106,381.73333333333335,-4.41,42.86,-6.79,45,-5.41,46.67
Hayden Young,Fremantle,Port Adelaide,Round 23,2023,1,101.33333333333333,83,119,324.3333333333333,97,73,119,350.5,89.85714285714286,61,119,422.8095238095238,88.5,61,119,313.3888888888889,-11.69,30.77,-5.19,36,-5.1,48.65
Heath Chapman,Fremantle,Port Adelaide,Round 23,2023,1,60.333333333333336,24,85,1032.3333333333333,69,24,95,741.5,63,24,95,600.6666666666666,64.6,24,95,536.4888888888889,-11.69,30.77,-5.19,36,-5.1,48.65
Hugh Greenwood,Gold Coast Suns,Carlton,Round 23,2023,1,80.33333333333333,42,114,1312.3333333333333,80.6,42,114,674.3,68.71428571428571,31,114,882.9047619047619,71.6,31,115,877.8222222222222,1.73,60,0.97,57.14,2.3,63.64
Hugh Greenwood,North Melbourne,Richmond,Round 23,2023,0,80.33333333333333,42,114,1312.3333333333333,80.6,42,114,674.3,68.71428571428571,31,114,882.9047619047619,71.6,31,115,877.8222222222222,5.31,64.29,1.12,48.48,1.79,51.85
Hugh McCluggage,Brisbane Lions,Collingwood,Round 23,2023,0,108,89,120,277,103.6,89,120,199.3,107.42857142857143,89,120,175.95238095238096,98,58,120,405.3333333333333,2.94,50,5.44,68.18,4.73,59.38
Hugo Ralphsmith,Richmond,North Melbourne,Round 23,2023,1,47.333333333333336,37,56,92.33333333333333,47,37,56,52.5,49,37,64,80,50.9,33,89,258.3222222222222,3.01,53.85,-0.12,50,-0.25,46.51
Hunter Clark,St Kilda,Geelong Cats,Round 23,2023,1,82.33333333333333,49,108,914.3333333333334,77.2,49,108,534.7,80.28571428571429,49,108,385.57142857142856,81.8,49,108,279.9555555555556,7.31,70.59,0.3,50,3.99,59.52
Isaac Cumming,GWS Giants,Essendon,Round 23,2023,1,57,56,58,1,64,56,79,102.5,63.42857142857143,55,79,85.61904761904762,62.2,55,79,65.5111111111111,-3.19,43.75,-1.07,42.42,-0.66,50.98
Isaac Heeney,Sydney Swans,Adelaide Crows,Round 23,2023,0,73.66666666666667,51,87,389.3333333333333,77.4,51,87,228.8,77.85714285714286,51,90,193.47619047619048,83.9,51,129,399.8777777777778,-4.41,42.86,-6.79,45,-5.41,46.67
Isaac Quaynor,Collingwood,Brisbane Lions,Round 23,2023,1,64,25,88,1161,64,25,88,725,73.42857142857143,25,118,889.6190476190476,78,25,118,649.1111111111111,-7,21.43,1.49,53.85,-1.03,50
Isaac Smith,Geelong Cats,St Kilda,Round 23,2023,0,86,68,105,343,86.6,68,105,182.3,80.85714285714286,65,105,218.47619047619048,81.4,65,105,146.93333333333334,8.15,64.29,9.52,65.62,9.9,60.87
Ivan Soldo,Richmond,North Melbourne,Round 23,2023,1,61,36,85,601,78.6,36,107,883.3,76.71428571428571,36,107,599.2380952380952,66,26,107,754.6666666666666,-6.32,40,10.46,66.67,6.93,58.33
Izak Rankine,Adelaide Crows,Sydney Swans,Round 23,2023,1,74,53,100,571,83.4,53,100,454.3,76.71428571428571,37,100,609.5714285714286,74.3,37,100,574.9,1.91,41.18,-4.98,27.03,-6.04,27.45
Izak Rankine,Gold Coast Suns,Carlton,Round 23,2023,1,74,53,100,571,83.4,53,100,454.3,76.71428571428571,37,100,609.5714285714286,74.3,37,100,574.9,1.73,60,0.97,57.14,2.3,63.64
Jack Billings,St Kilda,Geelong Cats,Round 23,2023,1,60.666666666666664,48,75,184.33333333333334,74.6,48,97,457.3,80.71428571428571,48,98,415.23809523809524,78.5,39,98,486.05555555555554,4.66,56.25,4.83,61.11,2.62,59.02
Jack Bowes,Gold Coast Suns,Carlton,Round 23,2023,1,48.666666666666664,28,62,329.3333333333333,60.4,28,78,422.8,69,28,101,534.3333333333334,69.4,28,101,432.7111111111111,-4.29,27.27,-0.37,42.42,-1.89,44.26
Jack Buckley,GWS Giants,Essendon,Round 23,2023,1,54.666666666666664,49,63,54.333333333333336,59.8,49,77,121.7,59.57142857142857,49,77,81.61904761904762,58.1,24,77,216.76666666666668,-4.6,44.44,-6.93,41.18,-6.33,30.43
Jack Crisp,Collingwood,Brisbane Lions,Round 23,2023,1,86,64,104,412,89.8,64,104,254.2,90.14285714285714,64,104,175.14285714285714,90.2,56,131,435.9555555555556,7.36,63.16,5.67,50,4.24,59.62
Jack Darling,West Coast Eagles,Western Bulldogs,Round 23,2023,0,62.333333333333336,27,94,1132.3333333333333,67,27,94,679,58.714285714285715,27,94,655.9047619047619,54.8,27,94,489.5111111111111,7.81,87.5,5.8,73.68,1.61,56.67
Jack Ginnivan,Collingwood,Brisbane Lions,Round 23,2023,1,44.666666666666664,31,66,350.3333333333333,42,31,66,190.5,47.285714285714285,31,67,222.57142857142858,48.4,31,74,242.48888888888888,3.95,63.64,-3.28,47.06,-7.86,31.82
Jack Graham,Richmond,North Melbourne,Round 23,2023,1,58,49,64,63,65,44,107,619.5,62.142857142857146,35,107,570.1428571428571,63.6,35,107,487.15555555555557,3.54,46.67,7.61,62.5,4.55,55.77
Jack Gunston,Brisbane Lions,Collingwood,Round 23,2023,0,44.666666666666664,27,60,276.3333333333333,68.4,27,127,1458.8,58.57142857142857,27,127,1266.2857142857142,61.1,27,127,1102.7666666666667,13.36,81.82,12.16,77.78,7.05,69.23
Jack Gunston,Hawthorn,Melbourne,Round 23,2023,0,44.666666666666664,27,60,276.3333333333333,68.4,27,127,1458.8,58.57142857142857,27,127,1266.2857142857142,61.1,27,127,1102.7666666666667,-11.22,20,-10.13,22.73,-10.85,23.33
Jack Henry,Geelong Cats,St Kilda,Round 23,2023,0,32,9,44,397,44,9,72,518.5,48.57142857142857,9,72,418.6190476190476,47.9,9,72,298.3222222222222,1.64,57.14,9.54,68.42,8.69,66.67
Jack Higgins,St Kilda,Geelong Cats,Round 23,2023,1,71.66666666666667,68,75,12.333333333333334,62.8,33,75,289.7,59.57142857142857,33,75,233.61904761904762,59.8,33,75,185.2888888888889,5.25,54.55,-1.15,42.11,-0.68,46.88
Jack Lukosius,Gold Coast Suns,Carlton,Round 23,2023,1,64.66666666666667,48,75,212.33333333333334,75.2,48,101,364.2,71,48,101,295,75,48,101,277.55555555555554,-7.69,25,-4.93,28.57,-3.61,36.67
Jack Macrae,Western Bulldogs,West Coast Eagles,Round 23,2023,1,80.66666666666667,45,107,1026.3333333333333,76.4,45,107,547.8,83.42857142857143,45,109,530.6190476190476,90,45,129,583.5555555555555,-2.99,50,2.25,52.17,5.03,51.43
Jack Madgen,Collingwood,Brisbane Lions,Round 23,2023,1,38,25,49,147,43.4,25,59,156.3,45.42857142857143,25,70,242.95238095238096,51.3,25,73,276.23333333333335,2.33,54.55,0.02,55.56,0.08,57.69
Jack Mahony,North Melbourne,Richmond,Round 23,2023,0,46.666666666666664,32,63,242.33333333333334,41.6,21,63,253.8,42.57142857142857,21,63,193.28571428571428,47,21,86,396.8888888888889,0.44,46.67,-1.55,40.62,0.66,48.28
